sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
404.0,-130.0,485.0,-777.0,,665.0,-945.0,-626.0,299.0,844.0
384.0,-334.0,319.0,-749.0,,421.0,-1109.0,-473.0,100.0,783.0
409.0,-521.0,241.0,-743.0,,406.0,-1153.0,-312.0,150.0,562.0
434.0,-748.0,252.0,-642.0,,655.0,-1153.0,-114.0,310.0,501.0
488.0,-906.0,276.0,-492.0,,870.0,-1086.0,-182.0,363.0,638.0
504.0,-1016.0,400.0,-407.0,,498.0,-1053.0,-151.0,83.0,444.0
505.0,-1046.0,601.0,-256.0,,279.0,-1076.0,-284.0,-301.0,288.0
501.0,-921.0,775.0,-130.0,,292.0,-1049.0,-338.0,-40.0,259.0
472.0,-587.0,776.0,-55.0,,209.0,-910.0,-301.0,293.0,290.0
401.0,-68.0,788.0,13.0,,292.0,-854.0,-328.0,257.0,378.0
304.0,568.0,816.0,56.0,,327.0,-1068.0,-216.0,518.0,246.0
240.0,1173.0,821.0,80.0,,267.0,-1225.0,-351.0,51.0,26.0
184.0,1528.0,850.0,86.0,,307.0,-1082.0,-419.0,-314.0,-109.0
133.0,1647.0,852.0,131.0,,409.0,-1050.0,-535.0,125.0,113.0
43.0,1432.0,836.0,81.0,,277.0,-1171.0,-670.0,138.0,120.0
-40.0,1039.0,758.0,-48.0,,195.0,-1030.0,-724.0,-193.0,184.0
-136.0,685.0,661.0,-220.0,,-9.0,-852.0,-818.0,-470.0,475.0
-260.0,375.0,684.0,-295.0,,13.0,-804.0,-683.0,-396.0,486.0
-380.0,221.0,694.0,-244.0,,193.0,-726.0,-633.0,-411.0,745.0
-471.0,66.0,641.0,-275.0,,-177.0,-637.0,-436.0,-481.0,1246.0
-483.0,8.0,594.0,-299.0,,-209.0,-545.0,-323.0,-542.0,1618.0
-527.0,153.0,545.0,-187.0,,-54.0,-520.0,-382.0,-879.0,1429.0
-570.0,321.0,524.0,-73.0,,-121.0,-567.0,-282.0,-990.0,1410.0
-584.0,582.0,508.0,-19.0,,-20.0,-588.0,-266.0,-855.0,1762.0
-601.0,835.0,558.0,-10.0,,14.0,-613.0,-88.0,-672.0,1732.0
-587.0,929.0,615.0,-20.0,,-99.0,-587.0,-127.0,-624.0,1813.0
-596.0,1006.0,586.0,169.0,,89.0,-495.0,-277.0,-680.0,1795.0
-616.0,1086.0,466.0,442.0,,62.0,-580.0,-384.0,-353.0,1368.0
-619.0,1037.0,402.0,613.0,,-296.0,-766.0,-532.0,-149.0,1178.0
-569.0,922.0,476.0,608.0,,-411.0,-875.0,-436.0,-382.0,1489.0
-508.0,746.0,509.0,534.0,,-609.0,-855.0,-436.0,-443.0,1411.0
-504.0,476.0,565.0,531.0,,-629.0,-761.0,-242.0,-262.0,719.0
-475.0,204.0,647.0,426.0,,-633.0,-761.0,-70.0,78.0,401.0
-420.0,-41.0,670.0,259.0,,-722.0,-866.0,-5.0,-80.0,464.0
-403.0,-159.0,583.0,121.0,,-701.0,-952.0,184.0,-355.0,224.0
-414.0,-125.0,498.0,17.0,,-660.0,-800.0,190.0,-163.0,-21.0
-446.0,11.0,483.0,-149.0,,-633.0,-821.0,349.0,-145.0,58.0
-469.0,206.0,402.0,-380.0,,-659.0,-1112.0,321.0,-51.0,-198.0
-500.0,363.0,212.0,-532.0,,-722.0,-1193.0,267.0,210.0,-406.0
-524.0,505.0,44.0,-597.0,,-642.0,-1173.0,256.0,387.0,-52.0
-551.0,692.0,-23.0,-536.0,,-194.0,-1211.0,-22.0,276.0,234.0
-595.0,832.0,-48.0,-352.0,,-331.0,-1239.0,-273.0,154.0,181.0
-597.0,1034.0,64.0,-150.0,,-408.0,-1098.0,-650.0,333.0,72.0
-619.0,1344.0,115.0,-17.0,,-145.0,-854.0,-833.0,379.0,87.0
-635.0,1541.0,118.0,37.0,,-265.0,-729.0,-977.0,276.0,139.0
-650.0,1650.0,98.0,118.0,,-333.0,-676.0,-1001.0,344.0,309.0
-680.0,1638.0,-33.0,241.0,,-399.0,-642.0,-837.0,298.0,401.0
-722.0,1483.0,-72.0,211.0,,-227.0,-651.0,-835.0,104.0,327.0
-748.0,1228.0,-53.0,33.0,,-231.0,-626.0,-646.0,311.0,171.0
-726.0,850.0,44.0,11.0,,-294.0,-541.0,-541.0,604.0,223.0
-734.0,473.0,150.0,204.0,,-288.0,-493.0,-314.0,600.0,518.0
-709.0,52.0,148.0,362.0,,-440.0,-534.0,-53.0,282.0,427.0
-695.0,-410.0,39.0,447.0,,-415.0,-639.0,94.0,199.0,173.0
-645.0,-782.0,-3.0,474.0,,-410.0,-693.0,306.0,286.0,28.0
-613.0,-1002.0,15.0,418.0,,-583.0,-624.0,147.0,297.0,134.0
-619.0,-1099.0,49.0,363.0,,-665.0,-514.0,42.0,341.0,367.0
-582.0,-1083.0,196.0,344.0,,-497.0,-494.0,-162.0,228.0,333.0
-591.0,-818.0,245.0,319.0,,-705.0,-593.0,-382.0,242.0,406.0
-584.0,-388.0,218.0,283.0,,-826.0,-630.0,-426.0,30.0,441.0
-567.0,41.0,180.0,294.0,,-632.0,-540.0,-509.0,89.0,319.0
-500.0,432.0,111.0,221.0,,-599.0,-526.0,-323.0,145.0,450.0
-460.0,817.0,79.0,27.0,,-644.0,-558.0,-280.0,-182.0,584.0
-453.0,1147.0,58.0,-195.0,,-663.0,-415.0,-109.0,-222.0,504.0
-398.0,1301.0,31.0,-373.0,,-566.0,-269.0,42.0,-292.0,339.0
-359.0,1282.0,1.0,-457.0,,-677.0,-349.0,90.0,-320.0,429.0
-342.0,1136.0,-24.0,-574.0,,-905.0,-564.0,303.0,-363.0,728.0
-333.0,1041.0,-24.0,-590.0,,-991.0,-777.0,216.0,-283.0,670.0
-282.0,1095.0,88.0,-480.0,,-976.0,-867.0,258.0,-402.0,705.0
-257.0,1293.0,174.0,-438.0,,-835.0,-789.0,175.0,-157.0,1040.0
-241.0,1514.0,189.0,-418.0,,-680.0,-668.0,46.0,386.0,1087.0
-248.0,1454.0,180.0,-398.0,,-934.0,-630.0,-20.0,145.0,1241.0
-228.0,1085.0,111.0,-310.0,,-980.0,-620.0,-243.0,212.0,1517.0
-192.0,562.0,101.0,-34.0,,-699.0,-603.0,-242.0,426.0,1392.0
-209.0,67.0,131.0,289.0,,-696.0,-638.0,-284.0,588.0,1374.0
-225.0,-242.0,213.0,524.0,,-685.0,-719.0,-179.0,886.0,1675.0
-249.0,-321.0,287.0,629.0,,-832.0,-758.0,-101.0,887.0,1722.0
-293.0,-157.0,245.0,600.0,,-840.0,-677.0,-44.0,612.0,1479.0
-376.0,241.0,191.0,545.0,,-679.0,-565.0,24.0,509.0,1327.0
-452.0,749.0,100.0,416.0,,-672.0,-464.0,-142.0,765.0,1386.0
-494.0,1242.0,43.0,181.0,,-747.0,-393.0,-155.0,617.0,1507.0
-520.0,1713.0,0.0,-190.0,,-893.0,-493.0,-299.0,463.0,1542.0
-579.0,1968.0,-142.0,-619.0,,-779.0,-664.0,-327.0,312.0,1463.0
-593.0,1969.0,-218.0,-897.0,,-609.0,-848.0,-323.0,260.0,1240.0
-617.0,1837.0,-309.0,-1070.0,,-694.0,-1040.0,-334.0,486.0,1283.0
-627.0,1450.0,-376.0,-1190.0,,-899.0,-1014.0,-83.0,318.0,1529.0
-604.0,857.0,-351.0,-1226.0,,-1009.0,-903.0,25.0,186.0,1335.0
-610.0,270.0,-437.0,-1137.0,,-1026.0,-874.0,258.0,225.0,1118.0
-561.0,-156.0,-526.0,-924.0,,-1092.0,-822.0,308.0,47.0,928.0
-527.0,-373.0,-632.0,-624.0,,-1118.0,-737.0,323.0,-38.0,630.0
-453.0,-453.0,-711.0,-359.0,,-1237.0,-652.0,491.0,116.0,784.0
-389.0,-452.0,-629.0,-119.0,,-1198.0,-691.0,504.0,-131.0,953.0
-303.0,-354.0,-468.0,174.0,,-805.0,-899.0,716.0,-305.0,527.0
-239.0,-217.0,-309.0,399.0,,-910.0,-1073.0,772.0,-56.0,261.0
-182.0,-225.0,-205.0,577.0,,-1268.0,-1066.0,833.0,80.0,441.0
-106.0,-328.0,-209.0,754.0,,-1238.0,-1003.0,862.0,-1.0,400.0
-71.0,-381.0,-314.0,910.0,,-1078.0,-1008.0,777.0,-159.0,434.0
-14.0,-415.0,-407.0,1037.0,,-945.0,-1044.0,801.0,-365.0,556.0
29.0,-306.0,-457.0,1040.0,,-968.0,-1070.0,650.0,-533.0,337.0
78.0,65.0,-420.0,938.0,,-1067.0,-1025.0,646.0,-339.0,29.0
46.0,593.0,-291.0,858.0,,-1043.0,-985.0,535.0,-347.0,177.0
41.0,1162.0,-215.0,723.0,,-897.0,-1020.0,461.0,-137.0,429.0
3.0,1689.0,-236.0,507.0,,-886.0,-886.0,537.0,-43.0,252.0
-17.0,2028.0,-333.0,290.0,,-1058.0,-634.0,506.0,-187.0,256.0
-43.0,1978.0,-467.0,18.0,,-1153.0,-530.0,482.0,187.0,115.0
-91.0,1641.0,-573.0,-216.0,,-998.0,-502.0,199.0,330.0,-139.0
-87.0,1118.0,-543.0,-198.0,,-879.0,-563.0,234.0,352.0,65.0
-134.0,478.0,-408.0,13.0,,-918.0,-672.0,343.0,-57.0,246.0
-103.0,-100.0,-259.0,296.0,,-857.0,-692.0,338.0,-172.0,-1.0
-117.0,-569.0,-122.0,448.0,,-1091.0,-727.0,312.0,45.0,-265.0
-81.0,-742.0,-94.0,421.0,,-1220.0,-811.0,40.0,-189.0,-40.0
-34.0,-657.0,-105.0,413.0,,-679.0,-878.0,173.0,-366.0,167.0
0.0,-456.0,-135.0,447.0,,-540.0,-811.0,230.0,-826.0,224.0
46.0,-223.0,-123.0,479.0,,-936.0,-721.0,247.0,-988.0,159.0
59.0,23.0,-22.0,418.0,,-1072.0,-862.0,328.0,-744.0,-20.0
117.0,213.0,2.0,307.0,,-734.0,-994.0,426.0,-569.0,14.0
129.0,184.0,22.0,144.0,,-705.0,-948.0,696.0,-714.0,345.0
144.0,141.0,-17.0,-55.0,,-1131.0,-964.0,646.0,-831.0,413.0
130.0,148.0,-147.0,-256.0,,-1060.0,-998.0,722.0,-437.0,18.0
140.0,262.0,-249.0,-394.0,,-995.0,-930.0,713.0,0.0,15.0
144.0,440.0,-343.0,-396.0,,-955.0,-901.0,726.0,250.0,220.0
162.0,677.0,-384.0,-320.0,,-888.0,-933.0,731.0,111.0,342.0
181.0,1006.0,-359.0,-174.0,,-920.0,-978.0,554.0,133.0,375.0
199.0,1268.0,-289.0,-31.0,,-905.0,-935.0,689.0,365.0,183.0
237.0,1536.0,-177.0,124.0,,-997.0,-797.0,630.0,556.0,28.0
252.0,1682.0,-2.0,238.0,,-1041.0,-696.0,696.0,506.0,186.0
283.0,1703.0,100.0,425.0,,-1198.0,-559.0,724.0,69.0,300.0
301.0,1731.0,64.0,591.0,,-1177.0,-431.0,720.0,-245.0,86.0
345.0,1661.0,38.0,685.0,,-1113.0,-274.0,955.0,-440.0,-48.0
359.0,1327.0,60.0,870.0,,-1273.0,-195.0,892.0,-321.0,-77.0
395.0,783.0,60.0,930.0,,-1328.0,-299.0,1031.0,-280.0,183.0
429.0,148.0,41.0,836.0,,-1112.0,-366.0,1073.0,-630.0,362.0
491.0,-494.0,111.0,726.0,,-1174.0,-440.0,1008.0,-712.0,184.0
551.0,-1017.0,137.0,824.0,,-1260.0,-490.0,842.0,-363.0,-56.0
586.0,-1399.0,50.0,860.0,,-1357.0,-548.0,465.0,-57.0,114.0
666.0,-1500.0,14.0,612.0,,-1510.0,-616.0,452.0,163.0,632.0
699.0,-1368.0,-1.0,406.0,,-1429.0,-651.0,339.0,214.0,597.0
730.0,-1153.0,-150.0,209.0,,-1623.0,-634.0,303.0,-53.0,431.0
722.0,-922.0,-290.0,50.0,,-1473.0,-467.0,230.0,-121.0,542.0
748.0,-561.0,-336.0,-9.0,,-1609.0,-268.0,22.0,48.0,705.0
787.0,-121.0,-376.0,-2.0,,-1596.0,-131.0,5.0,134.0,725.0
775.0,311.0,-310.0,15.0,,-1452.0,-87.0,-35.0,-250.0,726.0
781.0,719.0,-170.0,34.0,,-1611.0,-6.0,149.0,-670.0,553.0
802.0,860.0,-48.0,183.0,,-1314.0,-20.0,323.0,-648.0,255.0
825.0,916.0,-54.0,315.0,,-1401.0,-168.0,498.0,-239.0,308.0
818.0,889.0,-116.0,332.0,,-1439.0,-258.0,561.0,42.0,432.0
813.0,833.0,-76.0,339.0,,-1588.0,-393.0,585.0,-490.0,406.0
800.0,888.0,-81.0,334.0,,-1446.0,-427.0,768.0,-650.0,171.0
796.0,828.0,-23.0,237.0,,-1265.0,-378.0,572.0,-362.0,106.0
798.0,596.0,178.0,110.0,,-1577.0,-398.0,495.0,-590.0,122.0
745.0,109.0,259.0,0.0,,-1550.0,-424.0,436.0,-657.0,35.0
664.0,-499.0,157.0,-101.0,,-1590.0,-416.0,388.0,-667.0,-76.0
620.0,-1003.0,88.0,-128.0,,-1548.0,-240.0,508.0,-903.0,-194.0
569.0,-1310.0,-39.0,-138.0,,-1562.0,-82.0,415.0,-602.0,-431.0
484.0,-1433.0,-164.0,-140.0,,-1508.0,-144.0,539.0,-87.0,-823.0
383.0,-1451.0,-142.0,-150.0,,-1553.0,-149.0,484.0,134.0,-823.0
315.0,-1331.0,-82.0,-51.0,,-1677.0,-68.0,436.0,41.0,-748.0
278.0,-1011.0,36.0,180.0,,-1661.0,-14.0,493.0,-104.0,-908.0
217.0,-531.0,109.0,242.0,,-1751.0,70.0,395.0,333.0,-1136.0
164.0,-42.0,187.0,254.0,,-1738.0,121.0,532.0,622.0,-1287.0
153.0,313.0,121.0,349.0,,-1635.0,120.0,626.0,454.0,-1487.0
152.0,551.0,1.0,446.0,,-1386.0,222.0,785.0,272.0,-1420.0
141.0,788.0,2.0,522.0,,-1519.0,377.0,748.0,215.0,-1123.0
147.0,996.0,16.0,445.0,,-1735.0,300.0,583.0,430.0,-1530.0
176.0,1188.0,52.0,335.0,,-1761.0,90.0,388.0,252.0,-1807.0
218.0,1320.0,158.0,271.0,,-1660.0,-18.0,136.0,-47.0,-1373.0
249.0,1328.0,325.0,225.0,,-1539.0,69.0,107.0,-61.0,-1075.0
270.0,1219.0,255.0,183.0,,-1567.0,204.0,-140.0,-307.0,-1008.0
284.0,992.0,184.0,126.0,,-1362.0,114.0,-218.0,-479.0,-782.0
292.0,711.0,111.0,62.0,,-1364.0,99.0,-290.0,-215.0,-683.0
286.0,313.0,-29.0,-98.0,,-1318.0,211.0,-351.0,-196.0,-749.0
290.0,-224.0,-55.0,-152.0,,-1194.0,235.0,-208.0,-583.0,-575.0
299.0,-907.0,9.0,-75.0,,-1311.0,313.0,-182.0,-647.0,-449.0
297.0,-1557.0,110.0,-27.0,,-1313.0,317.0,83.0,-514.0,-639.0
307.0,-1959.0,156.0,1.0,,-1176.0,207.0,112.0,-192.0,-847.0
243.0,-2065.0,242.0,57.0,,-961.0,201.0,120.0,-10.0,-907.0
180.0,-1814.0,187.0,211.0,,-949.0,411.0,210.0,-36.0,-951.0
101.0,-1308.0,-43.0,284.0,,-1122.0,578.0,142.0,229.0,-1032.0
19.0,-705.0,-237.0,329.0,,-947.0,405.0,153.0,406.0,-1471.0
-13.0,-172.0,-289.0,440.0,,-842.0,103.0,-77.0,557.0,-1890.0
-66.0,236.0,-324.0,467.0,,-882.0,22.0,-197.0,510.0,-1747.0
-67.0,463.0,-219.0,423.0,,-779.0,197.0,-356.0,494.0,-1765.0
-97.0,435.0,-3.0,386.0,,-934.0,373.0,-513.0,335.0,-2119.0
-128.0,290.0,-8.0,412.0,,-885.0,398.0,-491.0,113.0,-2135.0
-137.0,119.0,-101.0,310.0,,-907.0,233.0,-528.0,223.0,-1953.0
-132.0,-126.0,-203.0,146.0,,-1039.0,154.0,-388.0,-118.0,-2080.0
-112.0,-399.0,-288.0,133.0,,-1060.0,274.0,-384.0,-324.0,-2021.0
-99.0,-542.0,-318.0,113.0,,-1087.0,212.0,-301.0,-250.0,-1672.0
-35.0,-555.0,-274.0,54.0,,-993.0,118.0,-225.0,-265.0,-1736.0
19.0,-548.0,-167.0,-76.0,,-909.0,262.0,-173.0,-140.0,-1934.0
72.0,-661.0,-90.0,-114.0,,-696.0,423.0,16.0,173.0,-1612.0
75.0,-880.0,-68.0,26.0,,-789.0,353.0,11.0,218.0,-1248.0
47.0,-1186.0,-18.0,164.0,,-703.0,163.0,169.0,163.0,-1479.0
58.0,-1563.0,-48.0,203.0,,-594.0,160.0,123.0,406.0,-1443.0
30.0,-1776.0,-119.0,205.0,,-703.0,329.0,29.0,686.0,-976.0
-4.0,-1684.0,-97.0,194.0,,-616.0,303.0,-31.0,959.0,-782.0
-9.0,-1287.0,-157.0,97.0,,-851.0,124.0,-293.0,499.0,-615.0
26.0,-705.0,-215.0,31.0,,-755.0,199.0,-303.0,295.0,-581.0
95.0,13.0,-134.0,-21.0,,-579.0,344.0,-436.0,430.0,-566.0
88.0,723.0,30.0,42.0,,-590.0,309.0,-460.0,470.0,-383.0
106.0,1211.0,93.0,117.0,,-440.0,311.0,-550.0,795.0,-254.0
165.0,1402.0,63.0,65.0,,-377.0,384.0,-764.0,424.0,-231.0
168.0,1265.0,42.0,4.0,,-4.0,444.0,-814.0,324.0,-437.0
155.0,875.0,-29.0,-59.0,,-10.0,551.0,-990.0,491.0,-631.0
141.0,215.0,-125.0,-174.0,,-165.0,615.0,-811.0,591.0,-726.0
136.0,-527.0,-66.0,-341.0,,-33.0,556.0,-646.0,589.0,-678.0
109.0,-1139.0,114.0,-448.0,,32.0,461.0,-471.0,-1.0,-587.0
92.0,-1558.0,196.0,-483.0,,146.0,404.0,-295.0,-346.0,-838.0
80.0,-1694.0,263.0,-394.0,,-98.0,520.0,-378.0,-221.0,-1010.0
53.0,-1624.0,291.0,-213.0,,155.0,675.0,-391.0,181.0,-808.0
-10.0,-1332.0,221.0,6.0,,207.0,665.0,-596.0,111.0,-708.0
-61.0,-877.0,25.0,159.0,,-83.0,603.0,-670.0,-65.0,-774.0
-90.0,-402.0,-55.0,215.0,,35.0,579.0,-761.0,-87.0,-821.0
-130.0,-10.0,-48.0,209.0,,31.0,532.0,-761.0,-226.0,-856.0
-180.0,163.0,-52.0,115.0,,157.0,504.0,-657.0,-9.0,-906.0
-221.0,136.0,85.0,4.0,,11.0,465.0,-711.0,-61.0,-936.0
-190.0,22.0,204.0,-179.0,,11.0,325.0,-556.0,-194.0,-839.0
-180.0,-133.0,328.0,-318.0,,68.0,267.0,-618.0,-233.0,-895.0
-160.0,-369.0,291.0,-423.0,,137.0,244.0,-580.0,-396.0,-1117.0
-145.0,-620.0,241.0,-563.0,,127.0,268.0,-445.0,-79.0,-1167.0
-88.0,-798.0,195.0,-525.0,,31.0,279.0,-437.0,144.0,-1083.0
-58.0,-929.0,10.0,-500.0,,125.0,195.0,-347.0,-157.0,-1038.0
-88.0,-1021.0,-79.0,-458.0,,-64.0,299.0,-432.0,-235.0,-1052.0
-55.0,-1098.0,-115.0,-454.0,,191.0,409.0,-445.0,133.0,-1126.0
-12.0,-1205.0,-103.0,-491.0,,439.0,475.0,-469.0,361.0,-1279.0
50.0,-1228.0,-175.0,-181.0,,433.0,667.0,-380.0,264.0,-1313.0
78.0,-1037.0,-204.0,32.0,,413.0,688.0,-367.0,142.0,-1311.0
118.0,-689.0,-285.0,174.0,,464.0,401.0,-532.0,185.0,-1222.0
96.0,-351.0,-511.0,274.0,,607.0,310.0,-593.0,262.0,-1195.0
78.0,-114.0,-611.0,224.0,,624.0,456.0,-873.0,25.0,-1338.0
52.0,58.0,-582.0,302.0,,649.0,380.0,-960.0,100.0,-1067.0
21.0,133.0,-407.0,183.0,,522.0,364.0,-1018.0,185.0,-839.0
20.0,81.0,-224.0,38.0,,624.0,743.0,-986.0,64.0,-961.0
-20.0,-75.0,-6.0,-32.0,,783.0,1065.0,-787.0,390.0,-905.0
-29.0,-244.0,62.0,-169.0,,642.0,902.0,-859.0,525.0,-856.0
-66.0,-393.0,-107.0,-263.0,,442.0,565.0,-726.0,337.0,-1034.0
-12.0,-540.0,-151.0,-426.0,,648.0,475.0,-715.0,48.0,-1026.0
-9.0,-565.0,-84.0,-508.0,,903.0,633.0,-642.0,19.0,-863.0
-9.0,-448.0,54.0,-453.0,,782.0,699.0,-482.0,161.0,-980.0
20.0,-155.0,251.0,-342.0,,824.0,498.0,-570.0,244.0,-1235.0
31.0,149.0,428.0,-255.0,,928.0,130.0,-521.0,128.0,-985.0
66.0,229.0,467.0,-196.0,,830.0,-78.0,-657.0,32.0,-683.0
55.0,54.0,345.0,-70.0,,891.0,47.0,-687.0,285.0,-1029.0
108.0,-373.0,203.0,-15.0,,914.0,251.0,-766.0,172.0,-1103.0
131.0,-794.0,111.0,118.0,,672.0,447.0,-923.0,402.0,-1053.0
182.0,-1111.0,60.0,307.0,,643.0,282.0,-894.0,349.0,-1272.0
190.0,-1209.0,84.0,253.0,,738.0,-106.0,-997.0,-189.0,-1451.0
226.0,-936.0,219.0,128.0,,738.0,-88.0,-988.0,-34.0,-1538.0
258.0,-467.0,277.0,55.0,,573.0,153.0,-1199.0,60.0,-1735.0
238.0,119.0,195.0,-35.0,,611.0,374.0,-1332.0,184.0,-1927.0
269.0,650.0,68.0,-183.0,,861.0,510.0,-1315.0,133.0,-1638.0
243.0,989.0,-57.0,-377.0,,873.0,546.0,-1284.0,30.0,-1636.0
249.0,1104.0,-155.0,-447.0,,888.0,395.0,-992.0,-128.0,-1709.0
219.0,957.0,-123.0,-389.0,,978.0,145.0,-803.0,-284.0,-1669.0
200.0,676.0,90.0,-378.0,,884.0,258.0,-493.0,93.0,-1570.0
145.0,354.0,280.0,-224.0,,865.0,581.0,-404.0,-198.0,-1374.0
95.0,20.0,393.0,-37.0,,930.0,718.0,-443.0,-326.0,-1416.0
151.0,-240.0,458.0,-43.0,,731.0,679.0,-484.0,-175.0,-1563.0
185.0,-420.0,408.0,20.0,,770.0,475.0,-644.0,-475.0,-1859.0
231.0,-581.0,313.0,32.0,,713.0,230.0,-556.0,-434.0,-1816.0
233.0,-672.0,247.0,-14.0,,671.0,218.0,-642.0,-486.0,-1851.0
289.0,-671.0,257.0,-24.0,,797.0,453.0,-711.0,-593.0,-1994.0
326.0,-576.0,302.0,-52.0,,902.0,612.0,-831.0,-597.0,-2016.0
261.0,-409.0,263.0,34.0,,1063.0,356.0,-1003.0,-220.0,-2302.0
252.0,-275.0,238.0,211.0,,882.0,-79.0,-1018.0,146.0,-2492.0
250.0,-191.0,305.0,356.0,,997.0,-51.0,-1151.0,-50.0,-2332.0
246.0,-99.0,335.0,304.0,,1132.0,283.0,-1055.0,3.0,-2324.0
216.0,-15.0,257.0,249.0,,1133.0,448.0,-1025.0,214.0,-2649.0
197.0,-41.0,108.0,213.0,,1110.0,579.0,-1018.0,260.0,-2538.0
193.0,-189.0,0.0,62.0,,1151.0,753.0,-1031.0,85.0,-2447.0
160.0,-399.0,-4.0,-152.0,,1293.0,650.0,-1225.0,-89.0,-2530.0
137.0,-660.0,81.0,-370.0,,1187.0,176.0,-1278.0,-233.0,-2223.0
132.0,-857.0,202.0,-293.0,,1263.0,13.0,-1398.0,-512.0,-1815.0
158.0,-848.0,223.0,-111.0,,1164.0,378.0,-1273.0,-598.0,-1862.0
149.0,-729.0,126.0,-6.0,,1170.0,670.0,-1080.0,-585.0,-1870.0
165.0,-555.0,-50.0,134.0,,1355.0,525.0,-929.0,-731.0,-1101.0
193.0,-356.0,-195.0,283.0,,1331.0,223.0,-703.0,-816.0,-741.0
228.0,-173.0,-182.0,526.0,,1265.0,134.0,-759.0,-627.0,-879.0
246.0,161.0,-111.0,803.0,,1187.0,-21.0,-768.0,-225.0,-602.0
259.0,670.0,26.0,1035.0,,1432.0,-216.0,-796.0,-267.0,-437.0
307.0,1186.0,168.0,1230.0,,1560.0,-133.0,-724.0,-528.0,-598.0
353.0,1578.0,207.0,1254.0,,1279.0,241.0,-626.0,-221.0,-463.0
416.0,1719.0,170.0,1202.0,,1275.0,582.0,-585.0,-150.0,-329.0
420.0,1495.0,61.0,1074.0,,1489.0,538.0,-482.0,-122.0,-638.0
454.0,925.0,-80.0,921.0,,1279.0,286.0,-639.0,34.0,-827.0
472.0,186.0,-170.0,808.0,,1031.0,91.0,-694.0,86.0,-732.0
460.0,-562.0,-156.0,544.0,,1070.0,153.0,-776.0,-8.0,-585.0
419.0,-1227.0,-77.0,324.0,,1012.0,478.0,-774.0,-201.0,-610.0
382.0,-1751.0,52.0,76.0,,946.0,650.0,-648.0,228.0,-837.0
400.0,-1973.0,142.0,-192.0,,1071.0,455.0,-672.0,316.0,-903.0
418.0,-1735.0,158.0,-297.0,,1112.0,252.0,-596.0,221.0,-861.0
443.0,-1248.0,82.0,-442.0,,1004.0,167.0,-755.0,237.0,-822.0
402.0,-721.0,-9.0,-606.0,,962.0,5.0,-781.0,89.0,-805.0
366.0,-254.0,-11.0,-744.0,,776.0,-90.0,-709.0,278.0,-879.0
298.0,13.0,18.0,-714.0,,663.0,139.0,-681.0,221.0,-786.0
244.0,176.0,103.0,-637.0,,728.0,499.0,-495.0,114.0,-811.0
180.0,272.0,203.0,-748.0,,625.0,514.0,-500.0,47.0,-805.0
146.0,273.0,283.0,-695.0,,713.0,165.0,-487.0,-70.0,-839.0
133.0,258.0,327.0,-494.0,,863.0,-162.0,-707.0,-137.0,-1171.0
113.0,210.0,319.0,-375.0,,975.0,-120.0,-916.0,-97.0,-1282.0
185.0,186.0,187.0,-304.0,,995.0,300.0,-920.0,-177.0,-1142.0
210.0,248.0,35.0,-115.0,,957.0,737.0,-918.0,-682.0,-1083.0
239.0,325.0,-12.0,117.0,,1235.0,955.0,-650.0,-734.0,-1281.0
253.0,358.0,-30.0,231.0,,1191.0,934.0,-543.0,-532.0,-1157.0
289.0,259.0,38.0,347.0,,1208.0,467.0,-436.0,-234.0,-933.0
301.0,21.0,94.0,323.0,,1232.0,-227.0,-469.0,-216.0,-600.0
308.0,-291.0,97.0,205.0,,1217.0,-292.0,-617.0,-498.0,-160.0
307.0,-618.0,24.0,37.0,,1349.0,299.0,-600.0,-89.0,-47.0
297.0,-896.0,-121.0,-146.0,,1131.0,757.0,-650.0,153.0,139.0
328.0,-1087.0,-263.0,-147.0,,1361.0,607.0,-543.0,181.0,376.0
309.0,-1130.0,-360.0,-228.0,,1427.0,-35.0,-652.0,228.0,825.0
308.0,-1045.0,-352.0,-415.0,,1393.0,-601.0,-696.0,110.0,934.0
276.0,-779.0,-282.0,-533.0,,1515.0,-561.0,-711.0,20.0,724.0
248.0,-316.0,-191.0,-598.0,,1204.0,9.0,-848.0,126.0,801.0
204.0,228.0,-155.0,-450.0,,1163.0,473.0,-796.0,272.0,1006.0
179.0,729.0,-169.0,-287.0,,1228.0,484.0,-842.0,-298.0,1032.0
181.0,935.0,-207.0,-218.0,,1101.0,380.0,-630.0,-452.0,999.0
135.0,799.0,-243.0,-146.0,,1007.0,341.0,-497.0,-254.0,1083.0
78.0,515.0,-287.0,-190.0,,1069.0,71.0,-408.0,-480.0,909.0
35.0,199.0,-255.0,-103.0,,1122.0,-186.0,-275.0,-333.0,999.0
-3.0,-82.0,-166.0,28.0,,911.0,23.0,-291.0,-516.0,1298.0
-78.0,-194.0,-139.0,-16.0,,823.0,487.0,-84.0,-923.0,1220.0
-147.0,-168.0,-112.0,72.0,,910.0,646.0,-101.0,-724.0,698.0
-210.0,-17.0,-40.0,155.0,,795.0,286.0,3.0,-568.0,743.0
-249.0,260.0,11.0,29.0,,863.0,-30.0,121.0,-751.0,996.0
-307.0,513.0,7.0,6.0,,916.0,-37.0,66.0,-631.0,445.0
