sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
-937.0,,344.0,142.0,58.0,-567.0,-173.0,-190.0,44.0,0.0
-931.0,,283.0,66.0,61.0,64.0,-134.0,-73.0,24.0,0.0
-922.0,,228.0,4.0,55.0,147.0,-118.0,-127.0,24.0,0.0
-856.0,,167.0,-27.0,66.0,340.0,-128.0,107.0,43.0,0.0
-835.0,,56.0,-8.0,95.0,-279.0,-148.0,51.0,89.0,0.0
-843.0,,4.0,20.0,108.0,-183.0,-180.0,151.0,151.0,0.0
-826.0,,-75.0,74.0,98.0,-144.0,-188.0,190.0,164.0,0.0
-761.0,,-120.0,117.0,88.0,-551.0,-225.0,157.0,130.0,0.0
-704.0,,-177.0,89.0,91.0,421.0,-247.0,284.0,84.0,0.0
-665.0,,-195.0,-3.0,86.0,-100.0,-250.0,192.0,37.0,0.0
-618.0,,-208.0,-134.0,69.0,266.0,-272.0,400.0,13.0,0.0
-556.0,,-268.0,-276.0,56.0,-566.0,-274.0,419.0,7.0,0.0
-497.0,,-237.0,-365.0,47.0,-467.0,-259.0,530.0,8.0,0.0
-411.0,,-250.0,-380.0,48.0,-45.0,-221.0,622.0,1.0,0.0
-281.0,,-255.0,-366.0,59.0,-656.0,-202.0,467.0,-11.0,0.0
-174.0,,-214.0,-335.0,87.0,85.0,-180.0,533.0,-9.0,0.0
-51.0,,-199.0,-316.0,125.0,-545.0,-163.0,351.0,33.0,0.0
56.0,,-174.0,-356.0,153.0,144.0,-151.0,391.0,84.0,0.0
159.0,,-145.0,-451.0,157.0,-82.0,-133.0,323.0,127.0,0.0
275.0,,-123.0,-525.0,160.0,-239.0,-142.0,199.0,155.0,0.0
357.0,,-110.0,-582.0,174.0,-372.0,-136.0,245.0,141.0,0.0
410.0,,-89.0,-602.0,178.0,-388.0,-102.0,114.0,125.0,0.0
443.0,,-87.0,-563.0,153.0,304.0,-46.0,295.0,125.0,0.0
498.0,,-71.0,-497.0,101.0,-424.0,-15.0,299.0,124.0,0.0
526.0,,-43.0,-428.0,44.0,-498.0,-20.0,393.0,101.0,0.0
521.0,,-56.0,-382.0,-13.0,-828.0,-15.0,445.0,56.0,0.0
496.0,,-63.0,-356.0,-65.0,164.0,16.0,260.0,-6.0,0.0
496.0,,-82.0,-334.0,-102.0,-412.0,64.0,219.0,-79.0,0.0
491.0,,-107.0,-281.0,-112.0,-430.0,101.0,-127.0,-147.0,0.0
446.0,,-114.0,-207.0,-108.0,347.0,118.0,-258.0,-213.0,0.0
434.0,,-130.0,-114.0,-112.0,-387.0,96.0,-406.0,-251.0,0.0
385.0,,-104.0,-32.0,-112.0,470.0,54.0,-415.0,-281.0,0.0
331.0,,-109.0,21.0,-93.0,-304.0,28.0,-205.0,-327.0,0.0
279.0,,-119.0,65.0,-61.0,-778.0,8.0,-173.0,-377.0,0.0
226.0,,-85.0,88.0,-24.0,-62.0,-16.0,116.0,-413.0,0.0
187.0,,-104.0,92.0,10.0,391.0,-38.0,127.0,-406.0,0.0
112.0,,-96.0,52.0,27.0,-242.0,-26.0,253.0,-358.0,0.0
57.0,,-83.0,-13.0,13.0,-517.0,-7.0,325.0,-289.0,0.0
-6.0,,-80.0,-100.0,-18.0,55.0,-22.0,221.0,-242.0,0.0
-82.0,,-80.0,-179.0,-47.0,-330.0,-54.0,341.0,-223.0,0.0
-160.0,,-75.0,-200.0,-79.0,102.0,-100.0,131.0,-216.0,0.0
-217.0,,-78.0,-175.0,-124.0,-352.0,-141.0,123.0,-185.0,0.0
-275.0,,-79.0,-109.0,-178.0,-605.0,-144.0,-46.0,-120.0,0.0
-339.0,,-49.0,-43.0,-212.0,-81.0,-149.0,-206.0,-74.0,0.0
-390.0,,-76.0,0.0,-192.0,89.0,-174.0,-136.0,-56.0,0.0
-445.0,,-56.0,6.0,-132.0,229.0,-218.0,-184.0,-63.0,0.0
-450.0,,-49.0,-18.0,-74.0,-261.0,-268.0,101.0,-79.0,0.0
-464.0,,-43.0,-46.0,-52.0,35.0,-275.0,201.0,-80.0,0.0
-484.0,,-3.0,-41.0,-62.0,364.0,-243.0,423.0,-92.0,0.0
-489.0,,-9.0,-26.0,-75.0,-604.0,-197.0,530.0,-156.0,0.0
-449.0,,0.0,-32.0,-63.0,0.0,-185.0,458.0,-262.0,0.0
-397.0,,-10.0,-61.0,-20.0,1116.0,-191.0,600.0,-325.0,0.0
-400.0,,0.0,-110.0,24.0,219.0,-183.0,443.0,-318.0,0.0
-391.0,,1.0,-111.0,51.0,-135.0,-206.0,461.0,-258.0,0.0
-338.0,,7.0,-79.0,43.0,-50.0,-229.0,380.0,-191.0,0.0
-269.0,,40.0,-26.0,10.0,-76.0,-204.0,413.0,-131.0,0.0
-245.0,,26.0,24.0,-28.0,-275.0,-162.0,511.0,-92.0,0.0
-187.0,,14.0,28.0,-66.0,584.0,-144.0,327.0,-136.0,0.0
-103.0,,26.0,17.0,-99.0,383.0,-124.0,345.0,-204.0,0.0
-19.0,,16.0,3.0,-121.0,-699.0,-101.0,88.0,-225.0,0.0
-6.0,,13.0,8.0,-132.0,235.0,-82.0,66.0,-210.0,0.0
-17.0,,26.0,-3.0,-126.0,-181.0,-63.0,86.0,-170.0,0.0
39.0,,19.0,-16.0,-82.0,162.0,-70.0,11.0,-160.0,0.0
60.0,,28.0,-6.0,19.0,177.0,-105.0,140.0,-161.0,0.0
100.0,,48.0,16.0,140.0,70.0,-143.0,88.0,-95.0,0.0
138.0,,74.0,48.0,217.0,181.0,-148.0,339.0,-15.0,0.0
208.0,,111.0,43.0,204.0,-236.0,-143.0,330.0,20.0,0.0
260.0,,147.0,12.0,120.0,580.0,-140.0,242.0,25.0,0.0
260.0,,166.0,-27.0,36.0,-287.0,-132.0,205.0,29.0,0.0
264.0,,202.0,-52.0,-4.0,95.0,-115.0,-14.0,32.0,0.0
291.0,,234.0,-28.0,-13.0,-290.0,-43.0,22.0,33.0,0.0
343.0,,232.0,21.0,-21.0,-726.0,-20.0,-145.0,57.0,0.0
342.0,,245.0,58.0,-27.0,129.0,-95.0,-133.0,90.0,0.0
355.0,,243.0,80.0,-6.0,38.0,-156.0,-127.0,65.0,0.0
355.0,,225.0,79.0,41.0,29.0,-210.0,-123.0,-22.0,0.0
402.0,,203.0,65.0,77.0,-566.0,-255.0,-11.0,-69.0,0.0
412.0,,180.0,90.0,69.0,385.0,-312.0,-112.0,-55.0,0.0
385.0,,138.0,181.0,31.0,-524.0,-414.0,105.0,-25.0,0.0
392.0,,76.0,301.0,6.0,-429.0,-450.0,188.0,-6.0,0.0
336.0,,25.0,378.0,24.0,98.0,-442.0,347.0,-16.0,0.0
289.0,,-15.0,380.0,67.0,-285.0,-419.0,408.0,-28.0,0.0
209.0,,-39.0,321.0,111.0,344.0,-420.0,179.0,-57.0,0.0
176.0,,-61.0,220.0,149.0,-828.0,-465.0,186.0,-92.0,0.0
120.0,,-80.0,106.0,161.0,-219.0,-470.0,-38.0,-97.0,0.0
31.0,,-80.0,27.0,137.0,-594.0,-476.0,-72.0,-66.0,0.0
-39.0,,-126.0,-1.0,93.0,-260.0,-467.0,-169.0,39.0,0.0
-108.0,,-125.0,0.0,61.0,-283.0,-469.0,-330.0,177.0,0.0
-175.0,,-113.0,1.0,57.0,-624.0,-480.0,-293.0,273.0,0.0
-298.0,,-133.0,-10.0,63.0,-73.0,-430.0,-408.0,343.0,0.0
-351.0,,-90.0,-34.0,55.0,-269.0,-432.0,-208.0,355.0,0.0
-401.0,,-78.0,-83.0,12.0,229.0,-519.0,-160.0,314.0,0.0
-434.0,,-55.0,-149.0,-61.0,-1288.0,-564.0,3.0,288.0,0.0
-469.0,,-18.0,-196.0,-128.0,-87.0,-546.0,230.0,301.0,0.0
-486.0,,-11.0,-190.0,-163.0,-626.0,-530.0,314.0,324.0,0.0
-399.0,,-7.0,-150.0,-148.0,-408.0,-533.0,543.0,298.0,0.0
-335.0,,19.0,-113.0,-99.0,702.0,-566.0,352.0,215.0,0.0
-319.0,,-3.0,-100.0,-47.0,-943.0,-560.0,325.0,102.0,0.0
-303.0,,-39.0,-131.0,-11.0,-588.0,-534.0,227.0,-33.0,0.0
-236.0,,-20.0,-201.0,0.0,-703.0,-509.0,194.0,-188.0,0.0
-177.0,,-72.0,-261.0,-10.0,140.0,-473.0,293.0,-320.0,0.0
-143.0,,-62.0,-296.0,-39.0,-904.0,-488.0,114.0,-384.0,0.0
-109.0,,-56.0,-297.0,-79.0,-286.0,-484.0,290.0,-381.0,0.0
-68.0,,-72.0,-287.0,-119.0,-335.0,-466.0,345.0,-374.0,0.0
-33.0,,-32.0,-320.0,-130.0,-532.0,-458.0,506.0,-393.0,0.0
-41.0,,-16.0,-345.0,-107.0,400.0,-475.0,537.0,-405.0,0.0
-26.0,,-19.0,-332.0,-73.0,-1102.0,-498.0,343.0,-434.0,0.0
32.0,,5.0,-283.0,-44.0,-208.0,-513.0,297.0,-442.0,0.0
60.0,,37.0,-185.0,-33.0,-476.0,-551.0,20.0,-412.0,0.0
62.0,,45.0,-76.0,-44.0,544.0,-529.0,57.0,-354.0,0.0
77.0,,90.0,-20.0,-74.0,-346.0,-481.0,-1.0,-282.0,0.0
112.0,,95.0,-18.0,-97.0,-507.0,-436.0,64.0,-262.0,0.0
162.0,,106.0,-47.0,-73.0,467.0,-431.0,301.0,-285.0,0.0
175.0,,116.0,-112.0,6.0,-567.0,-437.0,275.0,-337.0,0.0
178.0,,125.0,-183.0,106.0,6.0,-423.0,391.0,-377.0,0.0
188.0,,169.0,-224.0,170.0,-879.0,-444.0,186.0,-363.0,0.0
203.0,,183.0,-229.0,156.0,-230.0,-464.0,101.0,-328.0,0.0
205.0,,175.0,-192.0,71.0,-692.0,-506.0,-42.0,-293.0,0.0
205.0,,166.0,-124.0,-15.0,489.0,-495.0,-264.0,-287.0,0.0
232.0,,158.0,-47.0,-54.0,-551.0,-456.0,-269.0,-321.0,0.0
240.0,,95.0,34.0,-43.0,-1695.0,-417.0,-424.0,-314.0,0.0
249.0,,74.0,109.0,-22.0,144.0,-348.0,-158.0,-252.0,0.0
239.0,,43.0,173.0,-14.0,-618.0,-272.0,-73.0,-194.0,0.0
222.0,,-19.0,255.0,-31.0,258.0,-199.0,55.0,-192.0,0.0
219.0,,-48.0,315.0,-71.0,-1062.0,-175.0,234.0,-215.0,0.0
195.0,,-116.0,328.0,-109.0,-639.0,-149.0,81.0,-234.0,0.0
153.0,,-165.0,304.0,-136.0,-798.0,-123.0,205.0,-241.0,0.0
127.0,,-211.0,232.0,-158.0,233.0,-49.0,103.0,-225.0,0.0
102.0,,-232.0,151.0,-190.0,-51.0,31.0,136.0,-219.0,0.0
64.0,,-267.0,91.0,-224.0,-1617.0,39.0,59.0,-242.0,0.0
20.0,,-266.0,41.0,-222.0,-157.0,36.0,-121.0,-314.0,0.0
-10.0,,-224.0,10.0,-142.0,-1765.0,42.0,-109.0,-374.0,0.0
-35.0,,-232.0,2.0,-11.0,543.0,65.0,-212.0,-403.0,0.0
-97.0,,-188.0,31.0,99.0,-962.0,84.0,53.0,-423.0,0.0
-126.0,,-176.0,84.0,160.0,-847.0,109.0,109.0,-422.0,0.0
-148.0,,-141.0,122.0,173.0,-769.0,125.0,277.0,-389.0,0.0
-163.0,,-124.0,117.0,166.0,-1364.0,124.0,491.0,-288.0,0.0
-169.0,,-112.0,94.0,157.0,466.0,85.0,436.0,-160.0,0.0
-189.0,,-104.0,104.0,154.0,-2097.0,53.0,545.0,-27.0,0.0
-178.0,,-144.0,143.0,145.0,406.0,60.0,338.0,51.0,0.0
-207.0,,-95.0,218.0,120.0,-396.0,57.0,284.0,106.0,0.0
-220.0,,-116.0,292.0,91.0,379.0,65.0,169.0,171.0,0.0
-212.0,,-106.0,335.0,53.0,-1010.0,47.0,75.0,166.0,0.0
-215.0,,-67.0,353.0,-9.0,-1874.0,0.0,90.0,144.0,0.0
-214.0,,-61.0,340.0,-95.0,748.0,-19.0,-199.0,157.0,0.0
-228.0,,-46.0,303.0,-174.0,-1277.0,-17.0,-195.0,205.0,0.0
-239.0,,-8.0,228.0,-190.0,603.0,-30.0,-412.0,225.0,0.0
-238.0,,40.0,126.0,-109.0,-1300.0,-48.0,-480.0,201.0,0.0
-233.0,,67.0,10.0,33.0,-792.0,-107.0,-406.0,153.0,0.0
-211.0,,141.0,-85.0,182.0,-220.0,-203.0,-456.0,57.0,0.0
-160.0,,154.0,-119.0,296.0,296.0,-225.0,-145.0,-26.0,0.0
-123.0,,192.0,-96.0,343.0,106.0,-215.0,-29.0,-52.0,0.0
-97.0,,231.0,-33.0,317.0,-1326.0,-222.0,192.0,-30.0,0.0
-71.0,,231.0,55.0,233.0,226.0,-236.0,219.0,0.0,0.0
-25.0,,248.0,132.0,136.0,-1074.0,-258.0,173.0,40.0,0.0
12.0,,265.0,179.0,70.0,621.0,-253.0,218.0,65.0,0.0
33.0,,274.0,207.0,38.0,-1240.0,-277.0,-53.0,103.0,0.0
74.0,,276.0,213.0,23.0,-688.0,-317.0,-186.0,172.0,0.0
123.0,,284.0,203.0,-18.0,-753.0,-296.0,-598.0,257.0,0.0
170.0,,270.0,195.0,-115.0,-723.0,-265.0,-768.0,386.0,0.0
189.0,,260.0,183.0,-243.0,1238.0,-240.0,-761.0,515.0,0.0
215.0,,207.0,134.0,-357.0,-893.0,-231.0,-776.0,645.0,0.0
250.0,,185.0,34.0,-397.0,448.0,-243.0,-467.0,739.0,0.0
267.0,,138.0,-83.0,-345.0,-827.0,-232.0,-376.0,743.0,0.0
252.0,,57.0,-207.0,-235.0,-429.0,-223.0,-20.0,715.0,0.0
267.0,,-11.0,-320.0,-102.0,-879.0,-261.0,201.0,654.0,0.0
310.0,,-101.0,-420.0,21.0,143.0,-283.0,319.0,552.0,0.0
301.0,,-170.0,-514.0,114.0,580.0,-239.0,408.0,439.0,0.0
276.0,,-222.0,-574.0,162.0,-903.0,-201.0,234.0,331.0,0.0
251.0,,-297.0,-583.0,170.0,354.0,-185.0,288.0,210.0,0.0
250.0,,-351.0,-583.0,153.0,-942.0,-166.0,22.0,94.0,0.0
230.0,,-367.0,-569.0,119.0,655.0,-132.0,-81.0,9.0,0.0
150.0,,-436.0,-517.0,62.0,-445.0,-110.0,-181.0,-44.0,0.0
76.0,,-445.0,-456.0,-25.0,-269.0,-109.0,-347.0,-69.0,0.0
35.0,,-447.0,-357.0,-130.0,-137.0,-108.0,-203.0,-124.0,0.0
4.0,,-499.0,-245.0,-220.0,-748.0,-118.0,-336.0,-172.0,0.0
-24.0,,-505.0,-155.0,-268.0,678.0,-98.0,-243.0,-184.0,0.0
-59.0,,-482.0,-86.0,-260.0,161.0,-89.0,-277.0,-183.0,0.0
-76.0,,-488.0,-41.0,-199.0,129.0,-105.0,-225.0,-157.0,0.0
-101.0,,-434.0,-3.0,-108.0,-1013.0,-123.0,53.0,-157.0,0.0
-170.0,,-369.0,-4.0,-29.0,8.0,-157.0,153.0,-158.0,0.0
-232.0,,-356.0,-62.0,22.0,-387.0,-164.0,506.0,-158.0,0.0
-260.0,,-279.0,-212.0,56.0,-170.0,-201.0,504.0,-176.0,0.0
-252.0,,-239.0,-421.0,86.0,148.0,-243.0,582.0,-197.0,0.0
-276.0,,-211.0,-610.0,118.0,165.0,-251.0,600.0,-248.0,0.0
-264.0,,-179.0,-747.0,153.0,32.0,-280.0,389.0,-302.0,0.0
-230.0,,-176.0,-808.0,198.0,-334.0,-313.0,419.0,-338.0,0.0
-236.0,,-210.0,-808.0,236.0,850.0,-327.0,251.0,-345.0,0.0
-249.0,,-226.0,-755.0,228.0,-446.0,-299.0,299.0,-315.0,0.0
-268.0,,-256.0,-691.0,165.0,-27.0,-263.0,169.0,-245.0,0.0
-252.0,,-307.0,-629.0,66.0,-410.0,-257.0,73.0,-148.0,0.0
-274.0,,-306.0,-567.0,-38.0,628.0,-265.0,38.0,-56.0,0.0
-276.0,,-349.0,-514.0,-133.0,-441.0,-267.0,-197.0,6.0,0.0
-266.0,,-368.0,-424.0,-200.0,-536.0,-272.0,-149.0,60.0,0.0
-252.0,,-348.0,-299.0,-218.0,405.0,-263.0,-327.0,146.0,0.0
-267.0,,-337.0,-159.0,-203.0,-737.0,-218.0,-253.0,283.0,0.0
-321.0,,-343.0,-3.0,-177.0,901.0,-172.0,-177.0,437.0,0.0
-312.0,,-274.0,124.0,-158.0,-372.0,-146.0,-134.0,537.0,0.0
-307.0,,-224.0,200.0,-154.0,452.0,-101.0,116.0,581.0,0.0
-285.0,,-213.0,204.0,-152.0,-417.0,-84.0,105.0,630.0,0.0
-298.0,,-144.0,139.0,-144.0,678.0,-85.0,260.0,704.0,0.0
-295.0,,-122.0,28.0,-127.0,-166.0,-70.0,116.0,720.0,0.0
-279.0,,-105.0,-107.0,-109.0,-544.0,-109.0,-14.0,638.0,0.0
-314.0,,-86.0,-210.0,-92.0,1021.0,-138.0,-145.0,519.0,0.0
-332.0,,-75.0,-278.0,-64.0,-1446.0,-154.0,-439.0,411.0,0.0
-336.0,,-41.0,-284.0,-32.0,1179.0,-156.0,-426.0,320.0,0.0
-293.0,,-27.0,-247.0,-4.0,-465.0,-83.0,-598.0,192.0,0.0
-282.0,,-16.0,-174.0,19.0,448.0,14.0,-456.0,36.0,0.0
-306.0,,2.0,-78.0,42.0,-285.0,51.0,-291.0,-103.0,0.0
-329.0,,-4.0,2.0,59.0,102.0,83.0,-155.0,-227.0,0.0
-327.0,,15.0,92.0,52.0,866.0,32.0,131.0,-308.0,0.0
-349.0,,1.0,169.0,24.0,-879.0,23.0,112.0,-357.0,0.0
-410.0,,6.0,252.0,-11.0,1452.0,130.0,253.0,-440.0,0.0
-434.0,,28.0,309.0,-46.0,-1431.0,-3.0,133.0,-559.0,0.0
-443.0,,12.0,311.0,-66.0,718.0,54.0,-7.0,-646.0,0.0
-459.0,,58.0,271.0,-58.0,-354.0,157.0,-131.0,-660.0,0.0
-490.0,,80.0,183.0,-23.0,778.0,25.0,-310.0,-628.0,0.0
-492.0,,112.0,106.0,31.0,323.0,138.0,-175.0,-576.0,0.0
-482.0,,144.0,65.0,84.0,-1005.0,136.0,-240.0,-505.0,0.0
-477.0,,178.0,59.0,117.0,2007.0,87.0,-20.0,-431.0,0.0
-484.0,,223.0,79.0,119.0,-724.0,180.0,218.0,-372.0,0.0
-440.0,,250.0,79.0,95.0,1467.0,178.0,460.0,-348.0,0.0
-381.0,,281.0,69.0,69.0,-948.0,231.0,831.0,-363.0,0.0
-369.0,,282.0,66.0,50.0,58.0,271.0,783.0,-381.0,0.0
-338.0,,297.0,62.0,38.0,106.0,249.0,766.0,-362.0,0.0
-310.0,,307.0,82.0,22.0,137.0,279.0,417.0,-307.0,0.0
-271.0,,274.0,116.0,2.0,1282.0,280.0,155.0,-241.0,0.0
-259.0,,265.0,161.0,-14.0,-604.0,262.0,48.0,-188.0,0.0
-240.0,,254.0,208.0,-23.0,1386.0,275.0,-134.0,-162.0,0.0
-200.0,,190.0,249.0,-25.0,-1542.0,264.0,-48.0,-153.0,0.0
-184.0,,158.0,297.0,-26.0,1329.0,266.0,-134.0,-126.0,0.0
-187.0,,109.0,318.0,-18.0,-67.0,249.0,77.0,-37.0,0.0
-175.0,,33.0,323.0,-5.0,410.0,190.0,145.0,86.0,0.0
-117.0,,-16.0,314.0,16.0,930.0,200.0,105.0,171.0,0.0
-99.0,,-51.0,290.0,48.0,-1682.0,198.0,169.0,221.0,0.0
-92.0,,-87.0,249.0,88.0,1033.0,215.0,9.0,294.0,0.0
-86.0,,-115.0,157.0,124.0,-534.0,237.0,90.0,362.0,0.0
-69.0,,-120.0,55.0,141.0,1110.0,199.0,-94.0,357.0,0.0
-73.0,,-144.0,-24.0,124.0,-987.0,210.0,-114.0,299.0,0.0
-115.0,,-151.0,-67.0,75.0,-29.0,241.0,-90.0,227.0,0.0
-114.0,,-185.0,-78.0,11.0,411.0,274.0,-123.0,202.0,0.0
-82.0,,-195.0,-68.0,-49.0,507.0,288.0,96.0,265.0,0.0
-12.0,,-190.0,-62.0,-81.0,900.0,326.0,-42.0,337.0,0.0
2.0,,-232.0,-139.0,-85.0,-1211.0,360.0,24.0,334.0,0.0
27.0,,-232.0,-269.0,-65.0,1075.0,372.0,-96.0,271.0,0.0
79.0,,-222.0,-378.0,-23.0,-845.0,453.0,-219.0,175.0,0.0
105.0,,-222.0,-448.0,28.0,1260.0,456.0,-182.0,111.0,0.0
127.0,,-205.0,-453.0,84.0,-196.0,425.0,-384.0,99.0,0.0
132.0,,-173.0,-399.0,130.0,-146.0,428.0,-229.0,106.0,0.0
186.0,,-169.0,-297.0,165.0,714.0,424.0,-175.0,122.0,0.0
223.0,,-165.0,-179.0,194.0,-297.0,400.0,31.0,136.0,0.0
230.0,,-139.0,-73.0,214.0,1141.0,335.0,212.0,124.0,0.0
248.0,,-162.0,27.0,218.0,-838.0,308.0,275.0,77.0,0.0
242.0,,-139.0,134.0,196.0,763.0,298.0,417.0,43.0,0.0
204.0,,-154.0,199.0,167.0,23.0,302.0,221.0,25.0,0.0
164.0,,-178.0,164.0,167.0,1220.0,318.0,210.0,34.0,0.0
133.0,,-119.0,52.0,198.0,-348.0,327.0,-31.0,32.0,0.0
102.0,,-169.0,-88.0,227.0,322.0,330.0,-197.0,-31.0,0.0
87.0,,-195.0,-180.0,222.0,995.0,334.0,-314.0,-50.0,0.0
76.0,,-221.0,-178.0,175.0,-811.0,335.0,-607.0,-60.0,0.0
87.0,,-247.0,-98.0,114.0,1454.0,307.0,-550.0,-100.0,0.0
94.0,,-214.0,29.0,80.0,-859.0,300.0,-661.0,-158.0,0.0
108.0,,-275.0,144.0,82.0,1022.0,313.0,-541.0,-244.0,0.0
124.0,,-244.0,193.0,101.0,33.0,353.0,-445.0,-301.0,0.0
134.0,,-276.0,179.0,105.0,920.0,395.0,-341.0,-355.0,0.0
158.0,,-358.0,131.0,70.0,765.0,395.0,-86.0,-364.0,0.0
171.0,,-277.0,114.0,10.0,-956.0,404.0,-77.0,-307.0,0.0
192.0,,-280.0,136.0,-57.0,441.0,416.0,179.0,-229.0,0.0
216.0,,-245.0,166.0,-129.0,-320.0,409.0,206.0,-147.0,0.0
265.0,,-197.0,226.0,-201.0,1354.0,405.0,271.0,-159.0,0.0
309.0,,-230.0,285.0,-259.0,-343.0,421.0,297.0,-216.0,0.0
311.0,,-222.0,323.0,-294.0,1053.0,415.0,105.0,-225.0,0.0
330.0,,-224.0,319.0,-303.0,-505.0,415.0,84.0,-182.0,0.0
372.0,,-168.0,279.0,-279.0,494.0,433.0,-192.0,-115.0,0.0
390.0,,-187.0,227.0,-222.0,713.0,410.0,-199.0,-31.0,0.0
363.0,,-142.0,194.0,-147.0,-1028.0,349.0,-238.0,30.0,0.0
342.0,,-99.0,199.0,-84.0,1333.0,298.0,-205.0,43.0,0.0
348.0,,-205.0,199.0,-57.0,-1159.0,274.0,18.0,61.0,0.0
341.0,,-174.0,231.0,-62.0,1080.0,267.0,-29.0,58.0,0.0
338.0,,-185.0,321.0,-81.0,-169.0,308.0,103.0,42.0,0.0
337.0,,-183.0,437.0,-98.0,448.0,329.0,-49.0,43.0,0.0
360.0,,-148.0,522.0,-111.0,329.0,380.0,-29.0,29.0,0.0
370.0,,-89.0,543.0,-110.0,-63.0,430.0,107.0,49.0,0.0
348.0,,-40.0,496.0,-86.0,634.0,403.0,83.0,95.0,0.0
344.0,,-52.0,404.0,-33.0,-1007.0,384.0,262.0,117.0,0.0
337.0,,57.0,342.0,44.0,1535.0,372.0,144.0,100.0,0.0
353.0,,70.0,305.0,124.0,-1238.0,383.0,160.0,54.0,0.0
336.0,,105.0,281.0,189.0,684.0,357.0,70.0,22.0,0.0
308.0,,186.0,251.0,224.0,-489.0,300.0,25.0,25.0,0.0
302.0,,180.0,196.0,226.0,173.0,283.0,0.0,57.0,0.0
298.0,,209.0,130.0,208.0,991.0,289.0,-306.0,88.0,0.0
276.0,,245.0,60.0,185.0,-1249.0,293.0,-290.0,90.0,0.0
215.0,,245.0,8.0,170.0,1054.0,293.0,-412.0,60.0,0.0
191.0,,200.0,-28.0,166.0,-1479.0,314.0,-286.0,3.0,0.0
141.0,,239.0,-60.0,167.0,640.0,323.0,-179.0,-82.0,0.0
53.0,,204.0,-118.0,155.0,-659.0,289.0,-205.0,-187.0,0.0
-18.0,,109.0,-252.0,107.0,48.0,249.0,1.0,-262.0,0.0
-69.0,,171.0,-435.0,21.0,-227.0,241.0,-72.0,-281.0,0.0
-120.0,,77.0,-635.0,-67.0,-276.0,244.0,121.0,-251.0,0.0
-190.0,,-36.0,-813.0,-106.0,889.0,260.0,158.0,-207.0,0.0
-240.0,,-15.0,-902.0,-74.0,-1428.0,274.0,157.0,-189.0,0.0
-279.0,,-171.0,-864.0,8.0,960.0,285.0,218.0,-185.0,0.0
-323.0,,-264.0,-734.0,105.0,-2141.0,308.0,7.0,-155.0,0.0
-371.0,,-245.0,-577.0,178.0,978.0,318.0,55.0,-95.0,0.0
-378.0,,-347.0,-435.0,215.0,80.0,313.0,-166.0,-66.0,0.0
-364.0,,-402.0,-349.0,216.0,-1281.0,299.0,-266.0,-109.0,0.0
-350.0,,-381.0,-284.0,197.0,771.0,286.0,-236.0,-162.0,0.0
-322.0,,-456.0,-246.0,172.0,-1008.0,215.0,-242.0,-156.0,0.0
-299.0,,-490.0,-224.0,135.0,813.0,119.0,-88.0,-82.0,0.0
-281.0,,-445.0,-180.0,74.0,-828.0,79.0,-129.0,-2.0,0.0
-279.0,,-465.0,-107.0,-14.0,401.0,61.0,59.0,41.0,0.0
-286.0,,-436.0,21.0,-117.0,-995.0,51.0,33.0,74.0,0.0
-279.0,,-424.0,178.0,-227.0,189.0,49.0,-14.0,85.0,0.0
-260.0,,-442.0,314.0,-327.0,213.0,35.0,-62.0,79.0,0.0
-259.0,,-412.0,368.0,-396.0,-729.0,27.0,-238.0,107.0,0.0
-248.0,,-404.0,362.0,-433.0,625.0,54.0,-97.0,161.0,0.0
-234.0,,-430.0,291.0,-424.0,-1089.0,59.0,-190.0,189.0,0.0
-190.0,,-405.0,184.0,-345.0,749.0,60.0,-66.0,201.0,0.0
-137.0,,-407.0,95.0,-201.0,-1117.0,96.0,-121.0,196.0,0.0
-86.0,,-431.0,17.0,-35.0,294.0,101.0,-325.0,160.0,0.0
-12.0,,-350.0,-10.0,111.0,-162.0,87.0,-210.0,121.0,0.0
41.0,,-359.0,16.0,205.0,-591.0,112.0,-243.0,111.0,0.0
115.0,,-337.0,72.0,240.0,302.0,171.0,24.0,102.0,0.0
169.0,,-279.0,133.0,226.0,-1178.0,169.0,168.0,52.0,0.0
217.0,,-239.0,185.0,170.0,383.0,136.0,325.0,0.0,0.0
255.0,,-148.0,178.0,88.0,-402.0,147.0,373.0,-40.0,0.0
285.0,,-62.0,96.0,-3.0,308.0,154.0,157.0,-23.0,0.0
334.0,,26.0,-40.0,-82.0,-755.0,146.0,64.0,42.0,0.0
374.0,,76.0,-211.0,-132.0,7.0,146.0,-284.0,71.0,0.0
398.0,,156.0,-376.0,-150.0,-248.0,155.0,-280.0,60.0,0.0
392.0,,200.0,-491.0,-143.0,-28.0,127.0,-286.0,40.0,0.0
435.0,,257.0,-536.0,-127.0,571.0,114.0,-275.0,60.0,0.0
487.0,,316.0,-501.0,-112.0,-1631.0,118.0,-55.0,84.0,0.0
507.0,,345.0,-396.0,-104.0,452.0,149.0,-77.0,65.0,0.0
524.0,,387.0,-295.0,-105.0,-319.0,201.0,99.0,37.0,0.0
533.0,,385.0,-184.0,-87.0,425.0,160.0,40.0,14.0,0.0
545.0,,380.0,-100.0,-29.0,-33.0,137.0,35.0,-47.0,0.0
